id,product_name,category,price,quantity,region,timestamp,score
1338,Product_1338,Electronics,152.11,80,East,2025-11-16T20:56:44.222906,4.11
1339,Product_1339,Books,817.13,54,Central,2025-11-16T20:56:45.222906,4.18
1340,Product_1340,Sports,565.2,5,West,2025-11-16T20:56:46.222906,2.55
1341,Product_1341,Clothing,651.64,92,East,2025-11-16T20:56:47.222906,3.35
1342,Product_1342,Sports,629.64,33,East,2025-11-16T20:56:48.222906,4.91
1343,Product_1343,Books,672.31,20,Central,2025-11-16T20:56:49.222906,1.79
1344,Product_1344,Food,836.33,24,North,2025-11-16T20:56:50.222906,1.77
1345,Product_1345,Electronics,609.87,14,Central,2025-11-16T20:56:51.222906,1.24
1346,Product_1346,Clothing,958.96,88,East,2025-11-16T20:56:52.222906,4.02
1347,Product_1347,Sports,812.7,88,West,2025-11-16T20:56:53.222906,3.23
1348,Product_1348,Sports,289.63,4,South,2025-11-16T20:56:54.222906,2.92
1349,Product_1349,Electronics,257.56,36,South,2025-11-16T20:56:55.222906,1.11
1350,Product_1350,Clothing,640.16,95,North,2025-11-16T20:56:56.222906,2.79
1351,Product_1351,Toys,925.93,91,Central,2025-11-16T20:56:57.222906,2.57
1352,Product_1352,Clothing,379.88,73,Central,2025-11-16T20:56:58.222906,2.08
1353,Product_1353,Clothing,988.92,26,West,2025-11-16T20:56:59.222906,4.89
1354,Product_1354,Food,316.6,54,West,2025-11-16T20:57:00.222906,4.84
1355,Product_1355,Food,348.88,69,North,2025-11-16T20:57:01.222906,3.13
1356,Product_1356,Sports,344.8,91,North,2025-11-16T20:57:02.222906,2.6
1357,Product_1357,Clothing,277.38,75,West,2025-11-16T20:57:03.222906,3.72
1358,Product_1358,Toys,789.61,73,East,2025-11-16T20:57:04.222906,3.77
1359,Product_1359,Clothing,920.18,74,West,2025-11-16T20:57:05.222906,2.53
1360,Product_1360,Toys,931.93,61,West,2025-11-16T20:57:06.222906,2.18
1361,Product_1361,Electronics,321.03,9,West,2025-11-16T20:57:07.222906,2.72
1362,Product_1362,Toys,539.63,61,South,2025-11-16T20:57:08.222906,2.49
1363,Product_1363,Electronics,249.2,98,North,2025-11-16T20:57:09.222906,4.81
1364,Product_1364,Clothing,492.5,95,North,2025-11-16T20:57:10.222906,2.23
1365,Product_1365,Clothing,640.34,17,Central,2025-11-16T20:57:11.222906,3.74
1366,Product_1366,Clothing,842.46,80,East,2025-11-16T20:57:12.222906,2.44
1367,Product_1367,Food,223.36,31,West,2025-11-16T20:57:13.222906,1.42
1368,Product_1368,Sports,845.67,20,East,2025-11-16T20:57:14.222906,4.81
1369,Product_1369,Clothing,879.12,62,West,2025-11-16T20:57:15.222906,3.04
1370,Product_1370,Toys,375.27,23,South,2025-11-16T20:57:16.222906,3.04
1371,Product_1371,Books,495.95,20,South,2025-11-16T20:57:17.222906,3.77
1372,Product_1372,Sports,114.53,2,North,2025-11-16T20:57:18.222906,1.08
1373,Product_1373,Electronics,529.96,54,South,2025-11-16T20:57:19.222906,1.72
1374,Product_1374,Books,947.41,57,East,2025-11-16T20:57:20.222906,3.11
1375,Product_1375,Sports,667.77,75,North,2025-11-16T20:57:21.222906,3.04
1376,Product_1376,Books,38.12,80,Central,2025-11-16T20:57:22.222906,2.48
1377,Product_1377,Food,201.57,55,South,2025-11-16T20:57:23.222906,4.57
1378,Product_1378,Toys,506.44,83,North,2025-11-16T20:57:24.222906,2.41
1379,Product_1379,Books,507.36,36,North,2025-11-16T20:57:25.222906,2.03
1380,Product_1380,Clothing,355.43,81,North,2025-11-16T20:57:26.222906,3.39
1381,Product_1381,Food,374.32,6,East,2025-11-16T20:57:27.222906,2.36
1382,Product_1382,Toys,594.21,54,North,2025-11-16T20:57:28.222906,2.24
1383,Product_1383,Food,287.1,5,Central,2025-11-16T20:57:29.222906,4.24
1384,Product_1384,Sports,465.19,74,West,2025-11-16T20:57:30.222906,1.74
1385,Product_1385,Books,788.99,50,North,2025-11-16T20:57:31.222906,2.65
1386,Product_1386,Food,123.54,46,East,2025-11-16T20:57:32.222906,4.21
1387,Product_1387,Food,743.95,6,Central,2025-11-16T20:57:33.222906,2.98
1388,Product_1388,Electronics,296.69,33,East,2025-11-16T20:57:34.222906,1.61
1389,Product_1389,Clothing,290.47,88,South,2025-11-16T20:57:35.222906,3.5
1390,Product_1390,Toys,404.08,77,West,2025-11-16T20:57:36.222906,1.75
1391,Product_1391,Sports,501.95,92,North,2025-11-16T20:57:37.222906,4.92
1392,Product_1392,Electronics,313.94,56,South,2025-11-16T20:57:38.222906,4.19
1393,Product_1393,Clothing,710.05,16,South,2025-11-16T20:57:39.222906,3.51
1394,Product_1394,Food,454.99,24,East,2025-11-16T20:57:40.222906,1.12
1395,Product_1395,Sports,530.74,29,Central,2025-11-16T20:57:41.222906,1.8
1396,Product_1396,Clothing,143.86,40,Central,2025-11-16T20:57:42.222906,2.37
1397,Product_1397,Electronics,878.31,85,North,2025-11-16T20:57:43.222906,4.11
1398,Product_1398,Food,609.06,50,South,2025-11-16T20:57:44.222906,4.36
1399,Product_1399,Food,982.09,54,West,2025-11-16T20:57:45.222906,2.81
1400,Product_1400,Sports,348.72,55,East,2025-11-16T20:57:46.222906,4.76
1401,Product_1401,Food,245.02,29,West,2025-11-16T20:57:47.222906,3.41
1402,Product_1402,Clothing,414.33,25,West,2025-11-16T20:57:48.222906,4.12
1403,Product_1403,Sports,656.44,64,South,2025-11-16T20:57:49.222906,3.85
1404,Product_1404,Electronics,467.72,50,East,2025-11-16T20:57:50.222906,3.66
1405,Product_1405,Electronics,649.69,13,North,2025-11-16T20:57:51.222906,2.03
1406,Product_1406,Toys,989.28,79,South,2025-11-16T20:57:52.222906,2.36
1407,Product_1407,Toys,479.24,53,North,2025-11-16T20:57:53.222906,1.73
1408,Product_1408,Toys,929.96,17,West,2025-11-16T20:57:54.222906,2.82
1409,Product_1409,Books,226.61,45,East,2025-11-16T20:57:55.222906,4.79
1410,Product_1410,Clothing,56.89,37,East,2025-11-16T20:57:56.222906,2.04
1411,Product_1411,Books,305.34,54,South,2025-11-16T20:57:57.222906,4.64
1412,Product_1412,Books,947.73,59,East,2025-11-16T20:57:58.222906,4.96
1413,Product_1413,Sports,290.58,60,Central,2025-11-16T20:57:59.222906,2.76
1414,Product_1414,Clothing,484.61,88,East,2025-11-16T20:58:00.222906,2.77
1415,Product_1415,Sports,368.7,45,North,2025-11-16T20:58:01.222906,4.88
1416,Product_1416,Sports,423.96,29,South,2025-11-16T20:58:02.222906,2.76
1417,Product_1417,Sports,280.18,6,East,2025-11-16T20:58:03.222906,1.41
1418,Product_1418,Sports,126.0,43,East,2025-11-16T20:58:04.222906,3.97
1419,Product_1419,Electronics,265.83,33,North,2025-11-16T20:58:05.222906,4.86
1420,Product_1420,Toys,380.87,18,West,2025-11-16T20:58:06.222906,4.74
1421,Product_1421,Toys,902.58,59,Central,2025-11-16T20:58:07.222906,1.25
1422,Product_1422,Food,252.66,68,South,2025-11-16T20:58:08.222906,1.34
1423,Product_1423,Clothing,460.58,8,Central,2025-11-16T20:58:09.222906,1.33
1424,Product_1424,Books,970.4,82,North,2025-11-16T20:58:10.222906,1.72
1425,Product_1425,Clothing,374.02,31,Central,2025-11-16T20:58:11.222906,1.49
1426,Product_1426,Clothing,519.71,81,South,2025-11-16T20:58:12.222906,1.96
1427,Product_1427,Food,296.95,59,Central,2025-11-16T20:58:13.222906,1.12
1428,Product_1428,Clothing,744.92,56,Central,2025-11-16T20:58:14.222906,1.8
1429,Product_1429,Food,346.21,33,South,2025-11-16T20:58:15.222906,2.97
1430,Product_1430,Electronics,311.73,97,West,2025-11-16T20:58:16.222906,2.59
1431,Product_1431,Toys,942.85,36,Central,2025-11-16T20:58:17.222906,2.05
1432,Product_1432,Sports,168.43,22,West,2025-11-16T20:58:18.222906,1.57
1433,Product_1433,Sports,607.1,14,South,2025-11-16T20:58:19.222906,4.82
1434,Product_1434,Food,292.83,16,West,2025-11-16T20:58:20.222906,3.33
1435,Product_1435,Clothing,451.52,76,East,2025-11-16T20:58:21.222906,3.39
1436,Product_1436,Books,120.41,44,West,2025-11-16T20:58:22.222906,1.02
1437,Product_1437,Food,97.03,38,North,2025-11-16T20:58:23.222906,2.1
1438,Product_1438,Clothing,765.49,66,South,2025-11-16T20:58:24.222906,1.87
1439,Product_1439,Electronics,438.8,5,East,2025-11-16T20:58:25.222906,4.49
1440,Product_1440,Food,953.5,86,East,2025-11-16T20:58:26.222906,2.13
1441,Product_1441,Sports,691.84,94,Central,2025-11-16T20:58:27.222906,3.92
1442,Product_1442,Toys,180.9,56,Central,2025-11-16T20:58:28.222906,2.39
1443,Product_1443,Clothing,594.29,90,West,2025-11-16T20:58:29.222906,2.34
1444,Product_1444,Sports,733.89,72,East,2025-11-16T20:58:30.222906,5.0
1445,Product_1445,Toys,703.78,30,Central,2025-11-16T20:58:31.222906,4.49
1446,Product_1446,Food,612.51,67,East,2025-11-16T20:58:32.222906,4.89
1447,Product_1447,Toys,287.94,50,East,2025-11-16T20:58:33.222906,2.69
1448,Product_1448,Sports,402.27,86,North,2025-11-16T20:58:34.222906,4.95
1449,Product_1449,Books,199.33,48,North,2025-11-16T20:58:35.222906,1.1
1450,Product_1450,Electronics,554.48,77,West,2025-11-16T20:58:36.222906,3.18
1451,Product_1451,Books,249.16,27,East,2025-11-16T20:58:37.222906,2.4
1452,Product_1452,Electronics,311.81,15,West,2025-11-16T20:58:38.222906,4.39
1453,Product_1453,Clothing,122.0,38,Central,2025-11-16T20:58:39.222906,1.77
1454,Product_1454,Toys,448.72,47,South,2025-11-16T20:58:40.222906,3.64
1455,Product_1455,Sports,266.53,14,East,2025-11-16T20:58:41.222906,3.47
1456,Product_1456,Clothing,587.64,78,Central,2025-11-16T20:58:42.222906,1.3
1457,Product_1457,Toys,300.09,57,North,2025-11-16T20:58:43.222906,1.91
1458,Product_1458,Food,539.84,7,North,2025-11-16T20:58:44.222906,2.75
1459,Product_1459,Clothing,248.6,42,West,2025-11-16T20:58:45.222906,4.22
1460,Product_1460,Food,972.56,3,South,2025-11-16T20:58:46.222906,1.0
1461,Product_1461,Food,942.76,41,Central,2025-11-16T20:58:47.222906,2.66
1462,Product_1462,Clothing,609.21,79,West,2025-11-16T20:58:48.222906,2.76
1463,Product_1463,Clothing,765.48,12,East,2025-11-16T20:58:49.222906,2.2
1464,Product_1464,Food,458.55,89,Central,2025-11-16T20:58:50.222906,4.9
1465,Product_1465,Clothing,824.75,72,West,2025-11-16T20:58:51.222906,2.81
1466,Product_1466,Food,128.46,99,West,2025-11-16T20:58:52.222906,2.14
1467,Product_1467,Books,277.73,39,South,2025-11-16T20:58:53.222906,3.05
1468,Product_1468,Books,423.53,26,West,2025-11-16T20:58:54.222906,1.82
1469,Product_1469,Electronics,344.29,73,Central,2025-11-16T20:58:55.222906,1.63
1470,Product_1470,Books,374.51,17,East,2025-11-16T20:58:56.222906,2.31
1471,Product_1471,Clothing,444.89,60,North,2025-11-16T20:58:57.222906,3.26
1472,Product_1472,Clothing,606.83,35,East,2025-11-16T20:58:58.222906,1.06
1473,Product_1473,Toys,34.57,34,North,2025-11-16T20:58:59.222906,4.95
1474,Product_1474,Sports,339.27,28,West,2025-11-16T20:59:00.222906,2.81
1475,Product_1475,Clothing,358.87,79,West,2025-11-16T20:59:01.222906,2.46
1476,Product_1476,Electronics,361.87,40,Central,2025-11-16T20:59:02.222906,4.57
1477,Product_1477,Toys,307.98,99,East,2025-11-16T20:59:03.222906,2.1
1478,Product_1478,Food,521.66,49,North,2025-11-16T20:59:04.222906,4.54
1479,Product_1479,Toys,637.02,34,Central,2025-11-16T20:59:05.222906,4.02
1480,Product_1480,Sports,648.76,32,North,2025-11-16T20:59:06.222906,3.12
1481,Product_1481,Toys,323.02,28,East,2025-11-16T20:59:07.222906,4.48
1482,Product_1482,Food,294.64,46,North,2025-11-16T20:59:08.222906,1.61
1483,Product_1483,Toys,784.23,15,South,2025-11-16T20:59:09.222906,1.93
1484,Product_1484,Electronics,991.02,52,North,2025-11-16T20:59:10.222906,2.11
1485,Product_1485,Books,592.17,52,Central,2025-11-16T20:59:11.222906,1.12
1486,Product_1486,Toys,402.75,43,West,2025-11-16T20:59:12.222906,1.82
1487,Product_1487,Books,778.69,14,North,2025-11-16T20:59:13.222906,4.23
1488,Product_1488,Books,650.35,51,Central,2025-11-16T20:59:14.222906,1.04
1489,Product_1489,Clothing,223.31,93,Central,2025-11-16T20:59:15.222906,1.84
1490,Product_1490,Electronics,195.65,83,Central,2025-11-16T20:59:16.222906,2.28
1491,Product_1491,Food,564.04,94,East,2025-11-16T20:59:17.222906,2.72
1492,Product_1492,Toys,941.96,96,North,2025-11-16T20:59:18.222906,3.22
1493,Product_1493,Books,121.79,60,Central,2025-11-16T20:59:19.222906,3.04
1494,Product_1494,Electronics,307.41,92,South,2025-11-16T20:59:20.222906,3.67
1495,Product_1495,Clothing,759.04,15,West,2025-11-16T20:59:21.222906,2.21
1496,Product_1496,Food,517.86,93,South,2025-11-16T20:59:22.222906,4.42
1497,Product_1497,Electronics,166.73,84,Central,2025-11-16T20:59:23.222906,4.38
1498,Product_1498,Books,497.52,89,West,2025-11-16T20:59:24.222906,1.42
1499,Product_1499,Sports,129.53,56,Central,2025-11-16T20:59:25.222906,2.67
1500,Product_1500,Sports,855.67,94,North,2025-11-16T20:59:26.222906,4.9
1501,Product_1501,Food,733.5,17,West,2025-11-16T20:59:27.222906,1.33
1502,Product_1502,Books,947.49,4,South,2025-11-16T20:59:28.222906,2.88
1503,Product_1503,Clothing,427.54,78,West,2025-11-16T20:59:29.222906,1.84
1504,Product_1504,Clothing,435.34,93,West,2025-11-16T20:59:30.222906,2.04
1505,Product_1505,Clothing,688.98,38,South,2025-11-16T20:59:31.222906,1.09
1506,Product_1506,Clothing,509.14,75,South,2025-11-16T20:59:32.222906,3.68
1507,Product_1507,Clothing,651.04,36,East,2025-11-16T20:59:33.222906,4.7
1508,Product_1508,Clothing,184.92,98,North,2025-11-16T20:59:34.222906,3.42
1509,Product_1509,Clothing,109.07,2,Central,2025-11-16T20:59:35.222906,2.25
1510,Product_1510,Electronics,678.7,56,Central,2025-11-16T20:59:36.222906,4.5
1511,Product_1511,Sports,926.77,97,East,2025-11-16T20:59:37.222906,3.69
1512,Product_1512,Toys,157.25,19,North,2025-11-16T20:59:38.222906,3.2
1513,Product_1513,Toys,11.46,72,South,2025-11-16T20:59:39.222906,4.62
1514,Product_1514,Electronics,73.13,91,South,2025-11-16T20:59:40.222906,1.1
1515,Product_1515,Books,890.19,4,East,2025-11-16T20:59:41.222906,2.38
1516,Product_1516,Food,911.15,41,Central,2025-11-16T20:59:42.222906,2.63
1517,Product_1517,Toys,744.68,38,North,2025-11-16T20:59:43.222906,3.92
1518,Product_1518,Clothing,52.05,9,East,2025-11-16T20:59:44.222906,4.45
1519,Product_1519,Clothing,725.1,99,East,2025-11-16T20:59:45.222906,4.77
1520,Product_1520,Electronics,310.68,38,South,2025-11-16T20:59:46.222906,1.46
1521,Product_1521,Clothing,967.46,62,North,2025-11-16T20:59:47.222906,3.11
1522,Product_1522,Books,739.79,12,West,2025-11-16T20:59:48.222906,2.36
1523,Product_1523,Electronics,48.96,31,East,2025-11-16T20:59:49.222906,1.69
1524,Product_1524,Electronics,94.44,67,North,2025-11-16T20:59:50.222906,3.64
1525,Product_1525,Clothing,968.19,24,East,2025-11-16T20:59:51.222906,4.35
1526,Product_1526,Food,694.6,29,West,2025-11-16T20:59:52.222906,1.38
1527,Product_1527,Food,211.54,50,South,2025-11-16T20:59:53.222906,4.41
1528,Product_1528,Sports,77.96,16,North,2025-11-16T20:59:54.222906,2.78
1529,Product_1529,Electronics,228.22,75,Central,2025-11-16T20:59:55.222906,3.48
1530,Product_1530,Sports,184.56,47,Central,2025-11-16T20:59:56.222906,2.56
1531,Product_1531,Food,219.03,56,Central,2025-11-16T20:59:57.222906,3.87
1532,Product_1532,Electronics,360.04,9,Central,2025-11-16T20:59:58.222906,1.15
1533,Product_1533,Toys,286.07,96,East,2025-11-16T20:59:59.222906,4.43
1534,Product_1534,Books,742.99,3,North,2025-11-16T21:00:00.222906,1.05
1535,Product_1535,Electronics,605.4,61,North,2025-11-16T21:00:01.222906,1.78
1536,Product_1536,Electronics,256.45,73,South,2025-11-16T21:00:02.222906,2.92
1537,Product_1537,Books,192.95,4,North,2025-11-16T21:00:03.222906,3.68
1538,Product_1538,Food,452.76,100,South,2025-11-16T21:00:04.222906,4.79
1539,Product_1539,Books,536.09,12,Central,2025-11-16T21:00:05.222906,4.67
1540,Product_1540,Food,378.89,51,North,2025-11-16T21:00:06.222906,4.05
1541,Product_1541,Sports,75.34,72,West,2025-11-16T21:00:07.222906,3.06
1542,Product_1542,Food,136.73,47,South,2025-11-16T21:00:08.222906,3.84
1543,Product_1543,Food,24.76,19,Central,2025-11-16T21:00:09.222906,3.73
1544,Product_1544,Toys,626.18,33,South,2025-11-16T21:00:10.222906,1.35
1545,Product_1545,Sports,220.62,5,West,2025-11-16T21:00:11.222906,4.42
1546,Product_1546,Toys,856.19,30,Central,2025-11-16T21:00:12.222906,3.66
1547,Product_1547,Sports,793.91,52,South,2025-11-16T21:00:13.222906,3.3
1548,Product_1548,Food,162.86,53,East,2025-11-16T21:00:14.222906,3.77
1549,Product_1549,Electronics,180.74,48,Central,2025-11-16T21:00:15.222906,3.07
1550,Product_1550,Food,648.39,7,South,2025-11-16T21:00:16.222906,3.72
1551,Product_1551,Clothing,917.07,75,North,2025-11-16T21:00:17.222906,3.66
1552,Product_1552,Toys,573.82,87,East,2025-11-16T21:00:18.222906,4.95
1553,Product_1553,Electronics,53.22,95,East,2025-11-16T21:00:19.222906,2.79
1554,Product_1554,Food,100.42,59,East,2025-11-16T21:00:20.222906,1.96
1555,Product_1555,Sports,62.96,53,Central,2025-11-16T21:00:21.222906,2.36
1556,Product_1556,Toys,355.79,25,Central,2025-11-16T21:00:22.222906,2.2
1557,Product_1557,Toys,816.13,84,South,2025-11-16T21:00:23.222906,3.29
1558,Product_1558,Clothing,153.97,1,East,2025-11-16T21:00:24.222906,1.5
1559,Product_1559,Toys,772.68,98,West,2025-11-16T21:00:25.222906,2.87
1560,Product_1560,Food,570.86,3,North,2025-11-16T21:00:26.222906,1.1
1561,Product_1561,Toys,635.54,72,South,2025-11-16T21:00:27.222906,3.21
1562,Product_1562,Books,327.01,47,East,2025-11-16T21:00:28.222906,4.08
1563,Product_1563,Food,25.32,75,South,2025-11-16T21:00:29.222906,1.38
1564,Product_1564,Toys,563.4,46,Central,2025-11-16T21:00:30.222906,2.74
1565,Product_1565,Sports,563.99,61,Central,2025-11-16T21:00:31.222906,2.43
1566,Product_1566,Toys,337.42,47,Central,2025-11-16T21:00:32.222906,1.41
1567,Product_1567,Food,393.91,47,North,2025-11-16T21:00:33.222906,1.25
1568,Product_1568,Toys,886.53,38,Central,2025-11-16T21:00:34.222906,4.17
1569,Product_1569,Toys,96.6,90,South,2025-11-16T21:00:35.222906,2.63
1570,Product_1570,Toys,746.1,87,East,2025-11-16T21:00:36.222906,1.13
1571,Product_1571,Food,156.91,81,East,2025-11-16T21:00:37.222906,2.11
1572,Product_1572,Toys,796.26,89,South,2025-11-16T21:00:38.222906,2.74
1573,Product_1573,Toys,381.59,78,Central,2025-11-16T21:00:39.222906,4.86
1574,Product_1574,Electronics,934.35,95,West,2025-11-16T21:00:40.222906,2.16
1575,Product_1575,Electronics,971.5,87,Central,2025-11-16T21:00:41.222906,1.34
1576,Product_1576,Electronics,369.4,54,West,2025-11-16T21:00:42.222906,2.49
1577,Product_1577,Clothing,41.75,29,South,2025-11-16T21:00:43.222906,1.26
1578,Product_1578,Sports,741.95,18,East,2025-11-16T21:00:44.222906,4.88
1579,Product_1579,Sports,988.12,6,Central,2025-11-16T21:00:45.222906,3.81
1580,Product_1580,Electronics,957.02,91,East,2025-11-16T21:00:46.222906,3.01
1581,Product_1581,Clothing,317.64,94,East,2025-11-16T21:00:47.222906,4.72
1582,Product_1582,Electronics,359.92,29,North,2025-11-16T21:00:48.222906,2.99
1583,Product_1583,Electronics,203.75,1,South,2025-11-16T21:00:49.222906,2.72
1584,Product_1584,Books,490.06,35,South,2025-11-16T21:00:50.222906,1.65
1585,Product_1585,Toys,506.49,60,North,2025-11-16T21:00:51.222906,1.26
1586,Product_1586,Books,121.59,46,Central,2025-11-16T21:00:52.222906,1.23
1587,Product_1587,Sports,782.44,63,Central,2025-11-16T21:00:53.222906,2.47
1588,Product_1588,Books,106.33,82,West,2025-11-16T21:00:54.222906,2.54
1589,Product_1589,Books,157.18,41,North,2025-11-16T21:00:55.222906,3.49
1590,Product_1590,Food,323.21,11,West,2025-11-16T21:00:56.222906,1.54
1591,Product_1591,Sports,629.52,81,West,2025-11-16T21:00:57.222906,4.7
1592,Product_1592,Electronics,919.13,8,North,2025-11-16T21:00:58.222906,4.95
1593,Product_1593,Books,69.65,65,West,2025-11-16T21:00:59.222906,4.66
1594,Product_1594,Sports,179.84,91,South,2025-11-16T21:01:00.222906,1.33
1595,Product_1595,Clothing,539.59,21,North,2025-11-16T21:01:01.222906,4.66
1596,Product_1596,Toys,92.31,92,South,2025-11-16T21:01:02.222906,4.86
1597,Product_1597,Sports,779.34,48,West,2025-11-16T21:01:03.222906,4.41
1598,Product_1598,Clothing,181.34,11,North,2025-11-16T21:01:04.222906,4.99
1599,Product_1599,Food,514.8,64,West,2025-11-16T21:01:05.222906,2.84
1600,Product_1600,Clothing,370.99,44,West,2025-11-16T21:01:06.222906,1.29
1601,Product_1601,Sports,93.87,80,South,2025-11-16T21:01:07.222906,3.11
1602,Product_1602,Toys,787.37,26,South,2025-11-16T21:01:08.222906,1.78
1603,Product_1603,Food,892.95,83,West,2025-11-16T21:01:09.222906,3.64
1604,Product_1604,Food,35.51,32,Central,2025-11-16T21:01:10.222906,4.41
1605,Product_1605,Books,45.59,69,South,2025-11-16T21:01:11.222906,3.94
1606,Product_1606,Books,743.83,89,Central,2025-11-16T21:01:12.222906,4.55
1607,Product_1607,Sports,663.04,2,East,2025-11-16T21:01:13.222906,1.88
1608,Product_1608,Clothing,961.91,62,West,2025-11-16T21:01:14.222906,2.32
1609,Product_1609,Food,750.37,19,South,2025-11-16T21:01:15.222906,1.65
1610,Product_1610,Clothing,485.44,72,West,2025-11-16T21:01:16.222906,1.92
1611,Product_1611,Clothing,369.15,91,South,2025-11-16T21:01:17.222906,4.51
1612,Product_1612,Sports,445.78,61,East,2025-11-16T21:01:18.222906,1.64
1613,Product_1613,Clothing,184.26,9,West,2025-11-16T21:01:19.222906,3.15
1614,Product_1614,Toys,438.86,54,East,2025-11-16T21:01:20.222906,4.19
1615,Product_1615,Food,722.25,86,Central,2025-11-16T21:01:21.222906,4.61
1616,Product_1616,Food,590.35,71,Central,2025-11-16T21:01:22.222906,2.52
1617,Product_1617,Food,172.07,12,West,2025-11-16T21:01:23.222906,4.85
1618,Product_1618,Clothing,743.94,74,East,2025-11-16T21:01:24.222906,2.72
1619,Product_1619,Books,654.87,33,East,2025-11-16T21:01:25.222906,4.92
1620,Product_1620,Sports,356.07,3,East,2025-11-16T21:01:26.222906,1.69
1621,Product_1621,Books,147.43,51,East,2025-11-16T21:01:27.222906,4.99
1622,Product_1622,Sports,298.52,64,West,2025-11-16T21:01:28.222906,2.56
1623,Product_1623,Electronics,905.76,76,South,2025-11-16T21:01:29.222906,1.38
1624,Product_1624,Toys,440.64,48,South,2025-11-16T21:01:30.222906,3.21
1625,Product_1625,Clothing,879.91,79,East,2025-11-16T21:01:31.222906,4.06
1626,Product_1626,Food,178.45,13,East,2025-11-16T21:01:32.222906,4.09
1627,Product_1627,Books,83.28,58,West,2025-11-16T21:01:33.222906,1.88
1628,Product_1628,Clothing,180.96,46,East,2025-11-16T21:01:34.222906,1.57
1629,Product_1629,Toys,690.1,30,West,2025-11-16T21:01:35.222906,2.41
1630,Product_1630,Clothing,859.94,1,South,2025-11-16T21:01:36.222906,4.49
1631,Product_1631,Electronics,915.01,27,North,2025-11-16T21:01:37.222906,3.3
1632,Product_1632,Food,689.02,91,South,2025-11-16T21:01:38.222906,2.18
1633,Product_1633,Food,967.1,34,East,2025-11-16T21:01:39.222906,3.74
1634,Product_1634,Electronics,926.29,100,South,2025-11-16T21:01:40.222906,2.99
1635,Product_1635,Clothing,59.54,5,North,2025-11-16T21:01:41.222906,1.53
1636,Product_1636,Toys,345.29,38,South,2025-11-16T21:01:42.222906,1.55
1637,Product_1637,Books,437.18,53,Central,2025-11-16T21:01:43.222906,1.4
1638,Product_1638,Sports,897.67,46,West,2025-11-16T21:01:44.222906,1.18
1639,Product_1639,Clothing,152.25,43,North,2025-11-16T21:01:45.222906,3.75
1640,Product_1640,Books,870.32,89,South,2025-11-16T21:01:46.222906,3.18
1641,Product_1641,Electronics,285.78,53,West,2025-11-16T21:01:47.222906,1.76
1642,Product_1642,Books,575.45,100,East,2025-11-16T21:01:48.222906,4.95
1643,Product_1643,Toys,807.37,11,North,2025-11-16T21:01:49.222906,3.69
1644,Product_1644,Food,889.22,70,Central,2025-11-16T21:01:50.222906,3.93
1645,Product_1645,Toys,260.67,37,South,2025-11-16T21:01:51.222906,4.18
1646,Product_1646,Food,735.75,5,West,2025-11-16T21:01:52.222906,2.9
1647,Product_1647,Toys,73.84,45,Central,2025-11-16T21:01:53.222906,4.72
1648,Product_1648,Toys,949.64,89,South,2025-11-16T21:01:54.222906,2.96
1649,Product_1649,Sports,511.67,77,West,2025-11-16T21:01:55.222906,3.01
1650,Product_1650,Electronics,603.46,61,Central,2025-11-16T21:01:56.222906,2.6
1651,Product_1651,Electronics,245.12,9,Central,2025-11-16T21:01:57.222906,1.27
1652,Product_1652,Electronics,884.18,42,West,2025-11-16T21:01:58.222906,2.66
1653,Product_1653,Sports,964.67,38,West,2025-11-16T21:01:59.222906,2.32
1654,Product_1654,Toys,60.91,97,West,2025-11-16T21:02:00.222906,1.89
1655,Product_1655,Books,226.79,51,North,2025-11-16T21:02:01.222906,3.37
1656,Product_1656,Food,892.02,49,North,2025-11-16T21:02:02.222906,3.58
1657,Product_1657,Sports,444.99,67,Central,2025-11-16T21:02:03.222906,2.99
1658,Product_1658,Electronics,176.78,48,East,2025-11-16T21:02:04.222906,3.56
1659,Product_1659,Food,210.94,9,North,2025-11-16T21:02:05.222906,3.33
1660,Product_1660,Books,368.49,43,North,2025-11-16T21:02:06.222906,4.84
1661,Product_1661,Electronics,926.18,65,South,2025-11-16T21:02:07.222906,3.13
1662,Product_1662,Sports,408.85,99,West,2025-11-16T21:02:08.222906,2.77
1663,Product_1663,Books,988.68,58,West,2025-11-16T21:02:09.222906,4.09
1664,Product_1664,Clothing,235.4,19,South,2025-11-16T21:02:10.222906,4.33
1665,Product_1665,Electronics,797.36,31,North,2025-11-16T21:02:11.222906,4.69
1666,Product_1666,Food,568.78,98,East,2025-11-16T21:02:12.222906,4.43
1667,Product_1667,Toys,241.38,48,Central,2025-11-16T21:02:13.222906,1.28
1668,Product_1668,Clothing,94.16,57,North,2025-11-16T21:02:14.222906,4.82
1669,Product_1669,Sports,79.84,4,South,2025-11-16T21:02:15.222906,1.19
1670,Product_1670,Toys,520.01,60,West,2025-11-16T21:02:16.222906,2.74
1671,Product_1671,Clothing,888.76,84,South,2025-11-16T21:02:17.222906,4.97
1672,Product_1672,Clothing,221.65,88,East,2025-11-16T21:02:18.222906,1.97
1673,Product_1673,Food,362.37,30,South,2025-11-16T21:02:19.222906,3.17
1674,Product_1674,Sports,536.67,88,West,2025-11-16T21:02:20.222906,2.29
1675,Product_1675,Toys,901.06,4,North,2025-11-16T21:02:21.222906,1.67
1676,Product_1676,Food,418.83,82,East,2025-11-16T21:02:22.222906,4.79
